"","size","rep","tau","degAssort","clustering","pathLen","r","q","time_steps","peak_size","peak_time","tot_inf","prev_1","prev_2","prev_ratio"
"4871",1000,63,0.25,-0.0137457254919012,0.0327080114764953,5,-0.00276293758837548,-0.00138125509929987,8.817392802592,287,1.30574687357118,0.796,0.788,0.804,0.980099502487562
"4872",1000,63,0.25,-0.0042260496888793,0.0323987888303241,5,0.109495967681016,0.0546843137235176,9.5422824478825,253,2.03494195307062,0.742,0.768,0.716,1.07262569832402
"4873",1000,63,0.25,0.00837089768613532,0.037359174688134,6,0.191955604919194,0.0959753885528199,7.84066605525836,256,1.4994983374126,0.75,0.74,0.76,0.973684210526316
"4874",1000,63,0.25,0.0203088215105431,0.041354292623942,6,0.310479522170545,0.155002218289774,11.3669612802594,296,1.50533729221898,0.76,0.74,0.78,0.948717948717949
"4875",1000,63,0.25,0.0212691371343567,0.0472956297692968,6,0.402555028157109,0.199772919561091,8.06008480880418,252,1.23296366895772,0.69,0.676,0.704,0.960227272727273
"4876",1000,63,0.25,0.0725633845960109,0.0558525960440271,6,0.534540396710208,0.266773037266262,9.12780005502743,225,1.41884870202883,0.683,0.68,0.686,0.991253644314869
"4877",1000,63,0.25,0.0791472466496893,0.0659598182389757,8,0.633604145962913,0.315677544167105,7.58901865566872,222,1.38855305173884,0.635,0.636,0.634,1.00315457413249
"4878",1000,63,0.25,0.0629954042263127,0.0730807941357227,7,0.732281304071023,0.362141268338617,9.23612141506385,246,1.31038019095609,0.67,0.626,0.714,0.876750700280112
"4879",1000,63,0.25,0.0839633759559412,0.0954171247304068,7,0.829989165982192,0.414258120399312,7.38211486353274,261,0.95381692404842,0.636,0.634,0.638,0.993730407523511
"4880",1000,63,0.25,0.174678394569008,0.161122394191937,7,0.934604362237819,0.461572299647186,7.98677177595291,252,0.84764170278316,0.643,0.664,0.622,1.06752411575563
"4881",1500,63,0.25,-0.0131210037281151,0.0227395426177468,5,-0.0223625485912638,-0.0111807136874506,9.53881185486525,397,1.51919027005244,0.763333333333333,0.752,0.774666666666667,0.970740103270224
"4882",1500,63,0.25,-0.00838586171182496,0.0242767633739325,6,0.109413687317359,0.054706527283023,8.23835187553605,337,1.54664774054148,0.712666666666667,0.7,0.725333333333333,0.965073529411765
"4883",1500,63,0.25,-0.00507587905354458,0.0259891310886959,6,0.177073900516327,0.0884851778819273,9.80535410211791,430,1.23185942469628,0.756666666666667,0.746666666666667,0.766666666666667,0.973913043478261
"4884",1500,63,0.25,0.0216242607261435,0.0296170904289535,7,0.33368486674549,0.166796643833202,8.32055924413516,352,1.449583190934,0.694,0.68,0.708,0.96045197740113
"4885",1500,63,0.25,0.0180267769428728,0.0344006384676776,6,0.392445451690413,0.196156026147151,8.25560759487823,376,1.29844472571773,0.734666666666667,0.738666666666667,0.730666666666667,1.01094890510949
"4886",1500,63,0.25,0.0527394617916662,0.0384876511580242,7,0.505573171992731,0.252732978760906,8.55100545225482,372,1.1437999657734,0.698,0.692,0.704,0.982954545454545
"4887",1500,63,0.25,0.0485535790303937,0.0454984491891989,8,0.631531883356089,0.31301999233381,7.46959899403107,358,1.20086277377467,0.631333333333333,0.685333333333333,0.577333333333333,1.18706697459584
"4888",1500,63,0.25,0.051694392585895,0.0512074226949604,8,0.731142817357027,0.365499469212306,9.36006813654036,378,1.42243572883448,0.655333333333333,0.66,0.650666666666667,1.01434426229508
"4889",1500,63,0.25,0.0782617113799022,0.0662592911012199,8,0.833671254226214,0.41651063427233,10.7683895090207,364,1.42358879836451,0.645333333333333,0.652,0.638666666666667,1.02087682672234
"4890",1500,63,0.25,0.119999213736867,0.107189063957395,7,0.934948251035148,0.466598206432906,9.02099873690954,350,1.08492846381717,0.601333333333333,0.578666666666667,0.624,0.927350427350427
"4891",500,64,0.25,-0.0459552931014653,0.0533115703809283,5,0.0129903506927407,0.00648267876878983,10.1262273279491,119,1.73406500190265,0.756,0.728,0.784,0.928571428571428
"4892",500,64,0.25,-0.0410031601483064,0.0579949550193093,5,0.0848807053941909,0.0424016938654057,8.10275000091891,117,1.77023899095756,0.714,0.7,0.728,0.961538461538461
"4893",500,64,0.25,0.00602115019145388,0.0634544247367922,5,0.228882810839945,0.114427895339846,8.74981008748909,118,2.0391142326154,0.696,0.74,0.652,1.13496932515337
"4894",500,64,0.25,0.0111968058348868,0.0674157303370786,5,0.329659593334228,0.164058394633394,7.81905474436139,98,0.639000000490733,0.652,0.644,0.66,0.975757575757576
"4895",500,64,0.25,0.0375283069676992,0.0803787663910283,7,0.434101768533053,0.215159042787915,7.75770317927144,108,1.48972815705751,0.656,0.636,0.676,0.940828402366864
"4896",500,64,0.25,0.0124817153416948,0.086098877240866,6,0.504512952529109,0.248305446360254,9.65442624598515,119,0.959033975381026,0.638,0.66,0.616,1.07142857142857
"4897",500,64,0.25,0.0681836481949598,0.110473998531775,7,0.633625722982662,0.31457185770559,8.07641202978914,134,1.04195463038454,0.608,0.6,0.616,0.974025974025974
"4898",500,64,0.25,0.0521674813516681,0.132193303087633,8,0.729572310231618,0.363693549627746,9.06496027074092,119,1.52249598168341,0.6,0.664,0.536,1.23880597014925
"4899",500,64,0.25,0.134465973734066,0.17524763058505,7,0.834457760506809,0.413808403742374,7.88757379298407,138,1.46763212829724,0.664,0.652,0.676,0.964497041420118
"4900",500,64,0.25,0.147669653887578,0.235651508089753,8,0.906236419796457,0.45116866187062,7.4618924160584,135,0.929521887385996,0.616,0.612,0.62,0.987096774193548
"4901",1000,64,0.25,-0.0225073838350135,0.0323005573941822,5,0.00018786253204581,9.37416059612617e-05,9.728215240235,236,1.8766517757066,0.756,0.76,0.752,1.01063829787234
"4902",1000,64,0.25,-0.0013111449075733,0.0332171893147503,5,0.0987704465422109,0.049378305427818,7.42391502458241,225,1.54925893876421,0.675,0.684,0.666,1.02702702702703
"4903",1000,64,0.25,0.005864900344535,0.036144578313253,5,0.184987607693129,0.0923836906909294,9.42263371025422,268,1.43548631780002,0.729,0.744,0.714,1.04201680672269
"4904",1000,64,0.25,0.0205902610088485,0.0398576217871777,6,0.329847397475181,0.164789876148003,8.83789326250642,241,1.13506331559179,0.675,0.654,0.696,0.939655172413793
"4905",1000,64,0.25,0.0144784301826251,0.0459533339841843,6,0.395108502277948,0.197332539242602,7.67722533383823,269,1.32785617141627,0.705,0.686,0.724,0.947513812154696
"4906",1000,64,0.25,0.0122539840477007,0.0527946179136814,7,0.512014125955686,0.255521952014519,7.68198196156183,258,1.26798137081636,0.706,0.692,0.72,0.961111111111111
"4907",1000,64,0.25,0.0331087532742379,0.0595868271888322,6,0.634736429846624,0.317221996983931,9.77862790510801,239,1.1001211135554,0.666,0.662,0.67,0.988059701492537
"4908",1000,64,0.25,0.0787592016523557,0.0776318368947265,8,0.73396346586307,0.366928569057222,8.1752222724304,233,1.11344782936325,0.643,0.662,0.624,1.06089743589744
"4909",1000,64,0.25,0.0678566582183633,0.0968284181642894,8,0.833889345525036,0.416913649675204,9.1450897198711,230,1.06897114223202,0.626,0.608,0.644,0.944099378881988
"4910",1000,64,0.25,0.155452303234234,0.156086187741562,7,0.934989504230669,0.467383212828053,8.71012121944737,233,1.02808883400876,0.64,0.638,0.642,0.993769470404984
"4911",1500,64,0.25,-0.0236316641761636,0.0236506484421245,5,0.0220252906143868,0.011009424772502,8.81192502939342,371,1.61141397871423,0.732,0.744,0.72,1.03333333333333
"4912",1500,64,0.25,-0.0057368375177284,0.0256600966902194,5,0.115000197179814,0.0574634372284983,7.99023385573797,347,1.42321923597865,0.715333333333333,0.709333333333333,0.721333333333333,0.983364140480592
"4913",1500,64,0.25,0.000770810568085467,0.0271843349088454,6,0.193223146045982,0.096599977956358,8.61583919155176,382,1.58070697903841,0.726,0.733333333333333,0.718666666666667,1.02040816326531
"4914",1500,64,0.25,0.0165383686322213,0.0296020414282002,6,0.334625146800771,0.167301461082932,10.5013240383395,357,1.38586072571139,0.670666666666667,0.673333333333333,0.668,1.00798403193613
"4915",1500,64,0.25,0.0416613071834688,0.0325091084440634,7,0.388577685352446,0.194013062865879,8.71424114294045,380,1.45519648125373,0.715333333333333,0.708,0.722666666666667,0.97970479704797
"4916",1500,64,0.25,0.0466133261513104,0.0386798191429987,7,0.505684447651165,0.252298817184581,9.23774098660504,364,1.31617287091141,0.702666666666667,0.725333333333333,0.68,1.06666666666667
"4917",1500,64,0.25,0.0358366939355414,0.0451301866816602,8,0.629235719252419,0.314258407708314,8.5848917977867,342,1.52821987307007,0.653333333333333,0.677333333333333,0.629333333333333,1.07627118644068
"4918",1500,64,0.25,0.0567572474862834,0.0532532021533321,7,0.732901196734189,0.366224312352159,8.19586374117552,389,1.18126959653145,0.645333333333333,0.682666666666667,0.608,1.12280701754386
"4919",1500,64,0.25,0.0737152796412683,0.0695419628308332,7,0.834602349469375,0.417300698033787,11.6332758892547,374,1.24013410754349,0.644,0.665333333333333,0.622666666666667,1.06852248394004
"4920",1500,64,0.25,0.143209141447316,0.10932944606414,8,0.934774242322079,0.467181488338512,7.84769424464742,386,1.13084009421663,0.62,0.638666666666667,0.601333333333333,1.06208425720621
"4921",500,65,0.25,-0.0352727898816885,0.050790805822656,5,-0.0104305851333538,-0.00520507349934624,6.56890583170918,143,1.40940132610369,0.716,0.704,0.728,0.967032967032967
"4922",500,65,0.25,-0.002349811723393,0.0560680311328913,5,0.100183575855565,0.0500908064078636,6.98990958514365,112,1.26463451735771,0.742,0.772,0.712,1.08426966292135
"4923",500,65,0.25,-0.00381353114650582,0.0623600669321958,5,0.217669624430116,0.108829718755187,9.7863010916357,108,1.5196850269348,0.714,0.68,0.748,0.909090909090909
"4924",500,65,0.25,0.0419005168736057,0.0711393869288606,6,0.29650827583973,0.148239132987057,8.99472941548773,143,1.34241242605141,0.75,0.792,0.708,1.11864406779661
"4925",500,65,0.25,0.0235766422516409,0.0692161820480405,6,0.394648526077097,0.197285119165698,8.7359671881453,142,1.773054646809,0.732,0.728,0.736,0.989130434782609
"4926",500,65,0.25,0.00583193245688509,0.0929093374896261,6,0.531600749470053,0.264436599476133,8.26626158580148,150,1.1751604517226,0.684,0.668,0.7,0.954285714285714
"4927",500,65,0.25,0.0639723556424247,0.107733975323503,7,0.634442584245964,0.31637964608577,7.60594548795337,136,1.66643480059405,0.682,0.672,0.692,0.971098265895954
"4928",500,65,0.25,0.0916825655733173,0.137881508078995,6,0.734170896081205,0.360091818516734,8.09875200526649,98,1.29110474716715,0.598,0.62,0.576,1.07638888888889
"4929",500,65,0.25,0.138193656641868,0.184283371828552,7,0.834305879299351,0.415380087365238,8.97331730673749,111,1.14882094988547,0.574,0.596,0.552,1.07971014492754
"4930",500,65,0.25,0.207464483978681,0.232507613128417,7,0.91064523093803,0.455227056504014,7.00947994164773,121,1.41728101461536,0.594,0.608,0.58,1.04827586206897
"4931",1000,65,0.25,-0.0452477616730662,0.0321553083755292,5,-0.00437072528363123,-0.00217279722819402,11.0711495861273,272,1.58808898932453,0.782,0.78,0.784,0.994897959183674
"4932",1000,65,0.25,-0.0138753184923219,0.0338184653368852,5,0.0852461794531896,0.042529172271076,13.2959314059404,240,1.61930517413356,0.72,0.718,0.722,0.994459833795014
"4933",1000,65,0.25,-0.00664612117324748,0.0350877192982456,5,0.181224135131812,0.0905321984006181,8.67279057379703,237,1.32391148474814,0.737,0.7,0.774,0.904392764857881
"4934",1000,65,0.25,0.0226668199979339,0.0452934785919526,6,0.320034059411602,0.159467992744532,7.91752410138435,266,1.63176266379734,0.721,0.696,0.746,0.932975871313673
"4935",1000,65,0.25,-0.0135679851720017,0.0433347456374582,6,0.412577964856896,0.205986142982609,8.11413682905191,269,1.11752228028244,0.675,0.664,0.686,0.967930029154519
"4936",1000,65,0.25,0.0187834634391967,0.0547579457456411,6,0.508922334004024,0.254458863048524,11.8326525905554,246,1.14235730947589,0.711,0.71,0.712,0.997191011235955
"4937",1000,65,0.25,0.0444751432382762,0.0623241001333136,7,0.625085159999417,0.311380259132462,9.23516350808106,243,1.19352450033545,0.682,0.682,0.682,1
"4938",1000,65,0.25,0.0468958359908163,0.0731211009665587,7,0.725680717825622,0.357671208208376,7.80325785317774,229,1.0716190075029,0.633,0.604,0.662,0.91238670694864
"4939",1000,65,0.25,0.0959184173007263,0.101322179112768,7,0.834963751327132,0.417123768497066,7.28211228869664,244,1.05659340562753,0.62,0.596,0.644,0.925465838509317
"4940",1000,65,0.25,0.159566363669453,0.154851695895609,7,0.934999718289454,0.467461763424677,8.10250821049355,261,0.912519128297643,0.626,0.654,0.598,1.09364548494983
"4941",1500,65,0.25,-0.0153893805251497,0.0232109547227404,5,0.00557777915066403,0.00278467422486925,8.66256980766083,336,1.24708966251669,0.749333333333333,0.758666666666667,0.74,1.02522522522523
"4942",1500,65,0.25,-0.00740293886021292,0.0256186038885625,5,0.0855180348800958,0.0427409171493734,8.79579816933828,397,1.59263253204931,0.740666666666667,0.717333333333333,0.764,0.93891797556719
"4943",1500,65,0.25,-0.0168839560952379,0.026893240225627,6,0.185826950062741,0.0929121748283921,9.44719617609667,338,1.46028945658316,0.688666666666667,0.698666666666667,0.678666666666667,1.0294695481336
"4944",1500,65,0.25,0.00648154752171379,0.0307269155206287,6,0.334787030895093,0.167221416781459,11.0644573643249,365,1.25797086919166,0.707333333333333,0.709333333333333,0.705333333333333,1.00567107750473
"4945",1500,65,0.25,0.030370836191011,0.031615369406182,7,0.396893050102352,0.197907772793416,7.81897665213896,372,1.36501432334309,0.721333333333333,0.713333333333333,0.729333333333333,0.978062157221207
"4946",1500,65,0.25,0.0146644380424415,0.0383099652058804,7,0.506963032036305,0.252768427079052,8.51999057720735,435,1.28937953807651,0.675333333333333,0.656,0.694666666666667,0.944337811900192
"4947",1500,65,0.25,0.0472864281832464,0.0445432367837727,7,0.634186692978754,0.317080306237057,8.91992501938914,374,1.56475579698848,0.666,0.672,0.66,1.01818181818182
"4948",1500,65,0.25,0.0560075156262398,0.0536827542230547,7,0.721706808903063,0.360675918749099,7.67090583063305,338,1.4169359775673,0.632666666666667,0.637333333333333,0.628,1.01486199575372
"4949",1500,65,0.25,0.0692462715089844,0.0693487189728035,9,0.834600837927606,0.417296128663473,7.59718178987112,379,0.990560270887469,0.641333333333333,0.634666666666667,0.648,0.979423868312757
"4950",1500,65,0.25,0.135901710656935,0.110088040537511,8,0.934000954325649,0.46699777644802,8.10017578958092,349,1.23075672348088,0.614,0.629333333333333,0.598666666666667,1.05122494432071
"4951",500,66,0.25,-0.0243482309889826,0.0513952270516945,5,-0.00552099670953198,-0.00275528422041299,10.4411351632474,142,1.64696259761812,0.8,0.808,0.792,1.02020202020202
"4952",500,66,0.25,-0.03143238905002,0.0580809270337746,5,0.102427319782913,0.0512029116347988,9.66488056888071,134,1.41905593233774,0.77,0.768,0.772,0.994818652849741
"4953",500,66,0.25,-0.00839463150329661,0.0688852130762199,6,0.232937867353465,0.116459805108316,11.2004071082755,136,1.24577270829279,0.662,0.672,0.652,1.03067484662577
"4954",500,66,0.25,0.0197941198356047,0.0666495531026114,6,0.293855784370762,0.146863555578947,10.0747057906217,115,1.58024467928057,0.738,0.728,0.748,0.973262032085562
"4955",500,66,0.25,0.031004311182588,0.0729117026346245,6,0.428444719151208,0.214174868122214,7.47259402930383,159,1.29314892453012,0.728,0.7,0.756,0.925925925925926
"4956",500,66,0.25,0.0329368217908875,0.0870825429978048,6,0.533135613204491,0.266531502900704,7.49798662530953,119,1.36259483362679,0.638,0.596,0.68,0.876470588235294
"4957",500,66,0.25,0.0696371042450305,0.107147250584328,6,0.619872011579982,0.307764575379845,8.67443153604564,151,1.39101396299446,0.682,0.636,0.728,0.873626373626374
"4958",500,66,0.25,0.0656423343011038,0.125503599182785,6,0.725538919571342,0.362750426097835,7.33077415974791,131,1.23883609733118,0.69,0.68,0.7,0.971428571428572
"4959",500,66,0.25,0.105421963488376,0.164215820259116,7,0.834989110755127,0.417441550712727,6.56727388195094,143,1.4532935515432,0.656,0.668,0.644,1.03726708074534
"4960",500,66,0.25,0.201937613590322,0.240966652973012,7,0.912923007040654,0.45564655538867,9.52185906742787,115,1.29778883097187,0.66,0.644,0.676,0.952662721893491
"4961",1000,66,0.25,-0.016944308835286,0.0319213483146067,5,0.00849665423335731,0.00422714482464445,9.95925599707921,292,1.17992798976386,0.773,0.79,0.756,1.04497354497355
"4962",1000,66,0.25,-0.0270679162515705,0.0330718677125292,5,0.0986978647523823,0.0492501778152914,9.49441198104351,248,1.66186537104004,0.733,0.726,0.74,0.981081081081081
"4963",1000,66,0.25,0.00746508078514376,0.0357982922506847,5,0.190245108904396,0.0949663634836305,8.18169416440375,282,1.40238878806753,0.73,0.722,0.738,0.978319783197832
"4964",1000,66,0.25,0.0118155715626298,0.0413904263730917,6,0.328321524250122,0.163949099052423,8.10625398244106,250,1.59831559226637,0.742,0.732,0.752,0.973404255319149
"4965",1000,66,0.25,0.0353070214790257,0.0449161111913655,7,0.434940133335572,0.216788862072677,9.06843666108628,270,1.5480932217483,0.707,0.708,0.706,1.0028328611898
"4966",1000,66,0.25,0.0221157720809711,0.0544389083908957,6,0.533795982412188,0.266894887269632,9.38508068234107,243,1.52247194874866,0.686,0.706,0.666,1.06006006006006
"4967",1000,66,0.25,0.0473331639032881,0.0606201801013665,7,0.632086280519618,0.316034542946794,7.44208846769502,272,1.14734692959743,0.69,0.682,0.698,0.977077363896848
"4968",1000,66,0.25,0.0761317711629469,0.0731727452850958,7,0.723031268868319,0.360811521827267,9.73411894295128,274,1.20767105813166,0.695,0.71,0.68,1.04411764705882
"4969",1000,66,0.25,0.0513831832308992,0.0941978847484432,7,0.832270101378654,0.416068586904143,9.45113565051338,235,0.950166611479847,0.607,0.59,0.624,0.94551282051282
"4970",1000,66,0.25,0.153403908598824,0.157193233187827,9,0.934955888208891,0.467124865066614,10.0051062470198,244,1.18723181903426,0.613,0.592,0.634,0.933753943217666
"4971",1500,66,0.25,-0.0219923975636826,0.0215799832910891,5,-0.0153772735412025,-0.00768853672609082,11.3219503563936,350,1.51822654422665,0.739333333333333,0.734666666666667,0.744,0.987455197132617
